temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
37;24;724;219;1;10;12;193;0;0;1;9
39;19;444;421;1;16;79;148;74;1;5;9
33;11;351;362;0;15;80;251;23;0;3;3
24;26;473;401;1;15;16;193;6;0;4;4
27;20;501;413;1;13;56;286;65;1;3;4
37;12;249;114;1;10;32;110;88;1;4;7
25;17;259;420;0;10;27;187;12;1;3;8
30;25;369;417;0;16;32;201;76;0;4;5
33;21;35;67;1;16;42;198;50;1;1;8
39;24;279;116;0;12;63;251;38;1;3;6
27;16;260;76;0;16;15;229;2;1;1;5
38;20;380;471;1;16;37;174;72;0;5;7
38;29;336;454;0;14;14;83;7;0;1;5
27;13;604;137;1;11;31;172;44;0;2;5
22;14;250;241;1;13;55;210;40;0;2;4
24;18;22;200;0;10;40;169;17;1;5;7
20;16;407;108;1;13;37;203;21;1;4;6
25;25;123;115;0;12;59;231;58;1;4;4
30;17;167;202;1;16;41;60;72;1;3;5
29;30;84;185;0;10;15;216;97;1;3;6
28;26;574;404;0;11;65;232;54;0;5;5
24;21;513;74;1;14;43;107;83;0;3;4
39;9;378;370;0;11;72;64;32;0;1;8
28;10;494;435;0;15;77;197;53;0;2;4
40;29;582;481;0;14;62;245;63;0;4;9
22;29;31;197;1;11;42;222;30;1;4;5
27;9;583;344;1;11;72;179;2;1;2;7
34;26;630;484;0;16;37;126;7;1;2;4
39;23;370;213;1;10;20;134;32;0;3;3
22;15;483;427;0;14;76;255;64;1;1;3
31;20;383;382;0;13;34;273;86;1;4;5
26;17;462;381;1;11;65;236;89;0;5;8
29;30;108;372;1;13;49;286;52;1;5;5
36;15;616;318;1;11;28;215;31;1;2;9
32;30;152;272;0;11;48;240;2;0;5;4
33;10;211;163;1;12;11;259;91;1;5;6
23;16;35;317;1;11;75;281;46;1;3;5
27;29;208;21;1;11;24;185;48;0;3;6
26;29;674;197;0;14;76;130;83;0;2;5
26;26;574;420;1;12;31;115;3;0;2;8
20;14;367;49;1;15;78;175;98;0;3;7
27;26;542;234;0;13;58;144;65;1;4;5
25;25;450;496;0;13;59;265;59;0;4;9
20;25;317;83;1;13;52;164;95;1;2;3
22;20;437;34;0;12;33;119;85;0;5;4
28;22;120;317;1;13;13;255;5;1;3;6
37;25;426;465;0;12;22;292;3;1;4;4
28;21;542;480;1;12;46;165;11;0;3;3
32;23;120;456;0;11;63;62;68;1;4;8
37;18;139;323;1;13;23;98;45;1;3;3
30;9;592;482;1;13;12;222;16;1;2;9
24;24;301;360;0;12;55;196;52;0;3;6
27;25;393;453;0;16;56;158;22;1;1;7
22;14;38;287;1;16;13;156;82;1;2;3
22;17;520;208;1;10;21;161;94;1;3;6
40;10;382;356;0;16;45;217;81;0;4;6
31;16;342;154;0;13;57;207;3;1;4;4
28;21;557;152;1;16;16;221;59;0;3;4
33;23;567;211;1;12;78;89;58;0;5;9
30;15;50;53;1;10;47;251;33;1;3;5
21;14;293;40;0;10;75;220;68;1;5;6
25;23;314;352;1;16;25;60;61;0;1;5
30;14;591;443;0;15;61;231;90;0;1;3
22;9;267;299;1;15;74;117;16;1;1;4
24;29;275;216;1;15;69;139;15;0;1;5
38;12;138;230;1;16;55;161;8;0;1;5
32;26;620;377;1;12;20;116;39;1;4;4
21;30;655;451;0;12;55;275;67;1;5;4
35;12;188;196;0;13;72;255;7;1;3;7
40;21;615;311;0;13;79;95;89;0;5;5
35;22;266;380;1;14;55;109;24;0;1;6
33;14;713;96;0;14;13;80;81;1;3;6
33;12;353;215;0;14;65;96;55;0;5;8
37;29;358;150;1;12;20;195;24;1;2;5
40;12;311;268;1;13;18;109;43;1;3;8
31;24;351;204;0;10;36;77;61;0;4;3
20;10;429;135;0;15;42;225;89;0;3;4
32;10;162;61;1;12;44;276;70;1;3;9
38;29;683;214;0;11;23;111;57;0;1;3
31;21;93;384;0;16;23;276;41;0;3;7
35;12;152;398;0;10;55;183;67;0;4;5
28;26;353;129;0;13;11;206;3;0;5;7
35;12;546;326;0;15;14;283;94;0;2;7
21;23;222;488;0;13;27;87;55;0;3;7
20;9;560;346;1;10;49;254;62;0;4;7
38;21;238;33;0;10;79;299;68;1;3;5
26;29;606;313;0;14;77;215;88;1;4;4
37;11;389;372;1;12;38;197;68;0;1;6
26;26;699;11;0;11;79;128;88;0;5;7
37;29;246;192;1;16;14;251;37;0;2;4
30;21;166;275;1;10;44;269;35;1;5;3
36;21;52;394;1;13;55;61;86;1;1;9
33;9;89;328;0;11;21;156;75;1;4;7
38;15;402;360;0;15;37;191;50;0;2;4
34;27;283;494;0;15;65;220;5;1;4;4
28;19;695;79;0;11;61;84;64;0;5;3
32;23;314;166;1;11;13;90;31;1;2;3
31;24;154;323;1;15;13;204;45;0;3;4
34;11;623;33;1;12;14;249;76;1;2;7
27;22;563;286;0;15;27;279;77;0;2;8
40;23;37;208;1;15;23;200;42;0;3;4
30;20;342;196;0;11;50;250;87;1;3;8
38;17;380;179;0;11;23;216;2;0;3;9
29;28;183;28;0;13;36;107;48;1;4;6
25;26;199;329;0;13;54;245;78;1;5;5
26;11;32;37;0;14;51;155;98;1;1;5
23;20;455;40;1;13;66;115;92;1;3;5
32;20;476;117;0;14;41;190;64;0;4;9
34;27;530;112;0;12;65;292;38;1;2;4
27;15;50;65;1;15;52;256;64;0;4;9
27;13;378;98;0;16;31;293;53;0;1;8
25;24;50;165;0;11;43;141;89;0;2;6
20;30;605;168;1;12;19;293;90;0;5;5
22;25;518;449;1;10;77;86;73;1;2;5
22;10;253;447;1;15;63;114;98;0;4;6
40;16;185;290;0;12;43;208;36;1;2;4
32;30;576;173;1;11;76;149;100;1;5;9
28;26;604;413;1;16;31;117;58;1;5;7
36;24;179;97;1;15;61;157;99;1;2;6
39;25;94;270;0;13;14;128;79;1;2;4
23;11;82;91;0;16;26;142;82;0;4;6
37;24;651;168;1;13;54;262;100;1;1;6
34;15;202;304;1;14;26;183;2;0;4;9
29;25;275;60;1;12;34;88;27;0;2;9
33;15;102;134;0;12;64;299;67;0;2;7
32;19;420;411;1;16;42;252;69;1;5;9
24;28;598;81;1;16;45;82;61;1;2;5
26;9;108;109;0;10;24;244;65;0;2;5
21;22;59;141;1;14;25;103;73;0;1;5
35;21;434;272;0;12;36;231;65;1;2;8
30;10;270;350;1;10;34;201;4;0;5;7
35;15;719;280;0;10;65;207;49;0;5;5
31;26;39;290;1;14;27;153;32;0;5;5
35;11;434;98;0;16;40;252;15;1;2;9
32;11;566;53;1;11;56;266;54;0;4;8
37;14;323;76;1;15;49;248;27;0;4;3
27;15;86;486;1;10;60;217;45;0;3;4
31;12;48;217;0;11;78;287;9;1;2;4
37;28;199;121;0;14;35;67;11;0;2;3
22;9;623;159;0;14;74;295;90;0;4;7
28;26;547;158;1;12;45;86;26;1;4;8
29;25;600;145;0;16;32;238;40;0;5;9
21;29;331;129;0;15;35;168;39;1;4;8
24;18;324;463;0;16;37;221;20;0;3;9
23;15;43;370;1;11;50;178;6;0;4;7
23;11;439;364;0;11;30;78;26;1;2;5
37;15;343;475;0;12;18;81;39;1;4;7
37;27;164;383;1;14;73;134;34;0;5;7
40;18;336;184;0;16;19;293;49;0;4;5
28;24;650;47;0;13;43;117;60;1;1;8
30;11;281;249;0;14;16;226;60;0;4;7
29;25;718;273;1;14;39;280;60;1;4;8
24;15;633;401;1;12;34;162;72;1;1;8
28;18;248;25;1;11;76;201;58;0;5;7
26;10;58;106;1;14;14;199;53;0;3;7
29;10;722;227;1;16;53;292;56;1;1;3
34;26;483;142;0;14;37;231;24;1;4;5
38;14;516;378;1;14;18;165;23;1;1;9
25;30;564;323;0;16;48;280;5;1;2;4
28;29;597;149;0;12;62;87;55;1;4;5
36;10;439;366;1;15;30;241;57;1;2;8
26;18;286;181;0;11;70;106;86;1;3;8
21;28;615;433;1;11;71;256;14;0;1;5
35;18;207;68;0;12;14;292;29;0;2;6
36;10;240;217;1;13;26;113;95;0;4;3
37;9;202;454;0;15;73;120;54;1;4;9
40;11;552;111;0;13;34;148;23;0;1;6
26;26;334;229;0;11;57;205;43;0;1;7
36;19;432;26;1;12;29;79;29;1;1;5
24;22;642;251;0;12;21;148;60;0;5;5
29;30;134;415;1;11;76;130;72;1;4;7
37;20;346;83;0;12;52;242;29;1;2;3
35;12;302;281;1;10;75;168;0;0;3;8
35;14;487;217;1;10;65;204;42;1;3;3
31;28;262;387;1;15;73;156;90;0;1;6
29;27;645;405;0;14;42;170;5;0;2;5
34;21;54;438;1;10;72;244;52;1;4;6
29;30;220;386;0;15;77;218;17;0;3;3
26;28;559;231;1;16;27;275;61;1;3;7
37;27;330;275;1;11;77;298;52;1;1;7
40;18;64;362;0;14;33;89;48;1;4;5
35;14;55;43;1;15;44;178;69;0;2;3
35;26;457;45;0;12;31;115;68;0;4;7
31;12;386;28;1;15;64;210;87;1;4;9
35;22;355;309;0;15;13;184;83;1;1;6
20;12;271;248;0;16;76;268;88;1;2;3
30;26;458;122;1;16;59;223;39;1;1;5
30;25;283;325;0;10;23;202;52;1;1;9
32;18;357;323;1;16;29;64;39;0;3;5
28;10;620;123;1;11;34;107;15;0;3;3
33;30;396;446;0;16;63;66;92;0;3;4
29;25;54;155;0;15;51;128;41;0;2;3
26;27;616;52;0;10;33;163;87;0;2;5
33;25;249;353;1;12;16;215;2;1;5;7
24;18;430;88;0;16;52;229;96;1;3;6
20;29;676;299;1;13;68;176;94;0;3;3
28;18;478;437;0;13;27;86;96;1;4;3
38;25;286;339;0;12;65;84;87;0;5;8
32;23;175;317;1;16;34;184;87;1;3;8
22;11;456;272;1;10;16;165;69;0;3;9
39;10;209;217;1;16;60;209;65;1;1;5
31;29;292;133;0;13;66;88;90;0;4;3
33;22;519;208;0;15;14;253;88;0;5;4
23;17;265;176;1;13;58;264;3;1;2;3
33;9;97;327;1;16;54;250;30;0;3;5
32;18;465;439;1;11;55;163;92;1;5;8
21;16;407;14;1;11;39;206;59;0;4;4
34;26;527;221;1;12;38;273;88;0;1;4
24;23;243;194;0;16;35;96;65;1;5;6
20;16;481;233;0;12;58;110;65;1;5;9
28;15;177;172;0;15;78;83;83;0;4;5
26;26;393;73;1;13;48;142;85;0;2;8
33;15;355;379;1;10;53;201;15;1;1;8
39;27;728;155;1;15;15;290;86;1;2;3
34;27;614;376;1;12;70;151;77;0;2;7
25;28;714;384;1;16;60;222;85;0;1;8
30;24;684;322;0;13;66;88;88;1;1;4
31;14;434;324;1;10;28;147;92;1;4;8
28;13;667;293;1;14;26;115;100;1;5;8
36;21;352;450;0;15;12;175;83;0;4;3
27;18;296;461;1;14;59;133;95;0;1;4
25;16;386;68;1;12;23;165;9;0;2;5
30;11;154;107;1;13;53;256;85;1;4;7
39;19;571;323;0;15;14;161;69;0;5;6
29;27;82;178;1;14;14;144;66;1;1;5
24;29;445;264;1;12;78;204;16;1;4;5
26;18;114;147;1;15;60;216;33;1;1;7
31;15;657;182;0;15;37;289;3;0;4;9
33;18;158;54;0;12;18;258;77;1;5;6
29;22;237;131;0;13;53;95;63;0;2;7
27;16;538;393;1;16;23;283;8;0;2;4
40;11;43;281;0;15;37;202;81;1;2;5
33;9;525;155;0;13;13;184;12;0;4;5
34;25;151;208;1;13;11;128;84;0;5;3
32;15;213;172;1;14;61;67;81;0;4;9
30;15;280;335;1;13;44;128;45;0;4;9
20;13;352;91;0;11;51;298;70;0;2;7
38;18;207;77;1;11;39;175;70;1;1;6
28;27;631;19;0;11;47;99;73;1;1;8
25;9;315;469;0;11;70;79;16;1;4;7
28;15;71;300;0;13;29;135;31;1;1;5
33;22;604;472;1;12;44;295;88;1;4;9
25;18;628;286;0;14;10;279;67;1;1;3
26;26;405;118;1;16;80;74;64;1;1;7
26;11;58;471;0;14;30;130;99;0;5;7
37;25;306;85;0;13;28;167;72;0;1;6
35;28;534;164;1;11;74;168;13;0;2;5
27;27;88;262;0;10;54;81;34;0;3;4
26;24;129;439;1;12;64;279;39;0;5;5
32;28;350;76;1;12;19;134;47;0;5;6
28;13;427;29;0;12;69;130;75;1;2;6
26;27;661;216;1;12;31;89;57;0;3;7
29;26;601;412;1;14;75;142;76;1;1;6
28;19;33;492;1;14;48;191;98;0;4;5
20;18;438;343;1;11;31;101;56;1;3;5
26;17;473;493;1;13;42;162;9;0;1;5
39;23;338;382;1;10;59;143;19;0;5;5
29;13;513;67;1;12;56;155;72;1;4;6
31;21;558;379;0;16;66;85;16;1;4;9
22;13;684;255;0;16;51;271;50;0;5;5
28;13;359;322;0;10;12;87;1;0;4;9
39;22;725;354;1;13;33;254;96;1;4;5
23;15;236;121;0;13;76;202;66;0;2;4
31;14;644;428;0;14;48;195;15;0;3;4
22;11;207;293;0;10;68;80;25;0;4;5
34;16;327;319;1;14;19;69;72;0;3;5
23;28;643;131;1;13;56;167;45;1;4;3
23;16;44;23;1;10;49;276;17;0;5;4
31;17;180;384;0;14;78;80;1;0;4;3
39;20;601;283;0;15;49;238;21;1;5;8
23;17;520;354;1;16;68;181;10;0;2;9
31;23;129;313;0;12;26;139;37;1;2;3
26;13;587;102;0;12;20;245;41;0;2;6
23;19;432;266;1;11;44;192;97;1;5;9
23;21;204;453;0;12;11;269;13;0;5;7
30;19;354;425;0;13;30;142;79;1;4;8
34;27;173;415;0;13;35;122;19;0;1;6
21;26;73;205;1;12;43;205;61;0;1;6
20;18;66;207;1;14;74;243;0;1;4;4
26;23;368;255;1;14;15;217;45;1;3;6
20;27;470;448;1;10;72;114;81;1;1;6
29;9;284;415;1;15;47;186;18;1;5;3
36;13;272;478;1;15;52;254;68;0;3;9
34;21;539;75;1;13;80;215;89;0;5;4
24;11;658;190;0;10;50;269;6;1;3;8
20;18;229;78;0;16;24;87;9;0;3;5
30;11;624;430;1;14;27;260;91;1;1;9
38;30;299;409;0;10;75;286;46;1;3;4
20;19;473;399;0;10;76;125;65;1;1;9
36;11;499;172;0;14;25;257;22;1;1;3
31;16;276;487;1;10;28;198;33;0;3;3
27;11;588;117;0;12;18;241;39;1;3;8
30;21;152;180;0;11;50;153;32;1;5;4
39;25;107;221;1;14;62;139;72;1;1;7
24;21;651;390;1;13;10;254;6;0;3;7
30;30;387;322;1;13;20;73;55;1;4;4
40;23;337;446;0;16;71;70;94;0;3;6
35;14;202;401;0;15;66;212;18;0;4;4
22;17;593;63;0;12;19;102;17;1;2;8
25;22;529;57;1;13;22;238;68;0;1;8
25;14;213;464;1;16;46;184;17;1;2;9
21;13;179;72;1;10;66;62;38;0;5;5
30;11;564;192;1;11;22;201;98;0;3;6
30;18;439;368;0;16;58;75;8;0;2;8
24;16;395;262;0;14;55;295;29;1;3;3
40;13;185;491;0;13;21;194;2;0;2;5
24;20;526;392;1;12;50;114;46;1;3;3
28;20;24;382;1;16;40;288;43;0;3;3
38;17;264;352;0;10;60;62;74;0;4;6
29;10;318;181;1;10;44;126;52;1;3;8
36;30;536;278;0;11;60;267;4;1;4;9
36;9;63;478;1;14;13;154;84;1;1;9
25;17;27;481;1;10;65;164;4;0;2;5
39;22;345;252;0;12;62;232;27;0;1;4
34;27;75;189;1;14;47;250;51;1;1;7
36;13;487;38;0;10;40;172;22;0;3;8
21;10;507;254;1;16;13;95;80;0;2;5
30;24;26;419;1;16;19;107;11;1;1;7
32;24;547;398;0;13;57;144;32;0;2;7
27;18;501;171;0;12;44;64;51;1;3;8
28;23;264;187;1;15;20;120;63;0;1;6
35;19;64;37;1;11;66;74;99;1;4;9
30;26;346;44;1;10;18;69;81;0;1;8
38;9;47;380;0;14;54;227;73;0;3;6
25;26;511;269;0;10;35;96;94;1;2;5
21;30;406;50;1;10;80;62;66;0;5;8
30;28;663;452;0;16;17;139;45;1;5;8
25;18;445;152;1;13;51;92;92;1;3;5
40;16;258;134;1;13;66;167;74;1;1;4
25;24;245;372;0;14;58;274;12;0;5;3
27;22;564;407;0;16;24;85;85;1;4;6
35;13;665;167;1;15;25;81;32;1;1;3
30;20;615;367;0;15;31;60;15;1;5;4
20;20;126;239;0;11;43;218;30;0;4;4
32;15;453;70;1;15;11;152;39;1;3;3
21;27;555;389;0;14;53;113;63;0;4;6
36;13;521;323;0;12;44;222;87;1;2;9
39;12;669;171;1;12;31;259;66;0;3;5
34;30;694;396;0;13;57;200;59;0;2;9
40;22;266;488;1;15;30;60;88;0;2;7
22;23;621;82;0;15;13;291;81;0;2;8
27;9;325;206;1;12;21;74;81;0;1;6
25;27;361;134;1;16;45;172;40;0;1;5
30;20;602;349;1;16;11;134;36;0;4;6
22;28;679;13;0;12;51;70;32;1;4;7
36;20;621;467;1;12;16;300;41;0;2;9
25;19;143;147;0;10;19;234;67;1;2;4
26;19;34;240;0;15;12;106;50;0;5;9
37;10;554;456;1;13;15;279;73;1;4;3
21;11;215;67;0;16;41;242;80;1;5;3
40;17;519;242;1;16;18;294;31;1;5;9
29;30;444;457;0;14;16;195;2;0;3;9
36;26;577;254;0;16;46;256;82;0;5;8
37;25;607;444;1;14;44;126;25;1;3;6
20;16;34;371;1;12;23;161;86;1;5;8
21;11;298;30;0;14;32;128;6;1;5;5
37;23;259;420;1;11;33;107;61;0;4;9
25;11;705;129;1;15;38;97;54;0;2;5
26;14;538;355;1;11;74;190;36;0;2;3
23;22;197;201;0;16;52;63;82;1;4;7
31;29;381;429;1;13;47;262;26;0;5;8
22;13;38;463;1;12;21;267;16;0;3;3
22;25;220;312;1;14;73;156;11;1;5;3
38;30;50;255;0;14;61;151;49;0;3;3
36;16;573;391;0;15;44;77;51;0;3;4
30;30;727;103;0;14;17;255;27;1;5;8
39;30;161;353;0;16;71;120;50;1;2;5
33;18;172;452;0;13;67;264;38;0;2;8
21;29;578;135;1;10;69;172;20;1;2;4
30;10;166;104;1;15;46;97;2;0;3;7
24;25;331;448;0;11;26;291;26;1;3;6
27;24;489;369;0;16;58;288;44;1;5;5
39;9;64;159;0;16;13;187;24;1;1;5
35;22;488;298;0;10;63;101;26;1;5;6
33;13;567;155;1;13;59;95;14;0;3;3
21;16;572;438;0;11;25;203;94;1;3;7
20;29;708;254;1;14;55;162;27;1;1;3
27;10;407;449;1;13;49;115;82;1;5;7
40;10;507;21;1;14;39;77;34;0;1;4
28;17;304;167;1;10;66;85;26;0;2;8
29;26;154;430;0;14;25;288;59;1;2;6
40;15;340;94;1;10;55;189;95;0;1;6
34;19;56;149;1;14;21;193;55;1;5;4
23;20;574;300;1;12;23;92;25;1;3;5
33;12;654;293;1;16;49;269;78;0;1;4
27;14;403;62;0;12;20;81;69;0;3;4
24;30;469;481;1;13;65;80;36;0;5;6
40;22;239;438;1;14;74;228;76;1;1;8
36;12;660;441;1;11;58;81;99;1;4;9
40;27;427;163;0;11;76;284;80;0;3;7
24;20;695;86;0;10;41;93;91;0;1;9
40;25;444;499;1;16;73;217;24;0;5;8
32;11;172;133;0;14;38;111;24;1;3;7
33;16;284;475;0;16;28;233;25;0;1;8
38;30;214;123;1;12;72;161;35;0;1;5
30;24;722;435;0;13;79;287;27;0;2;3
31;27;257;460;0;12;40;223;9;0;3;3
37;15;33;12;1;11;32;287;58;1;2;6
27;30;406;134;1;16;29;184;86;0;3;8
26;9;402;61;1;13;79;111;40;0;3;8
38;24;47;341;1;10;35;205;25;0;4;4
28;26;466;146;1;16;60;189;79;0;3;8
25;16;92;311;0;15;61;73;4;0;4;9
32;27;482;397;1;11;42;269;83;0;1;8
37;12;276;384;0;12;32;215;37;0;2;5
27;15;76;149;1;10;12;237;88;1;1;8
39;18;307;221;1;15;65;84;78;0;3;3
37;22;604;310;1;10;35;168;76;1;1;7
40;12;639;481;0;16;48;212;58;1;4;8
25;26;102;271;0;15;57;228;49;0;4;8
35;19;521;164;0;14;39;212;14;1;2;8
32;15;672;261;1;14;70;230;73;1;4;5
33;22;320;403;0;12;39;89;55;1;5;9
22;9;444;284;1;10;12;158;38;0;4;6
29;12;510;153;1;11;48;204;34;1;4;3
28;18;398;357;1;10;40;168;28;0;5;6
25;21;114;383;1;13;50;268;63;1;1;6
27;10;358;249;0;16;55;252;27;0;3;7
29;9;415;411;0;14;30;203;75;1;5;9
38;24;626;463;0;13;78;66;84;1;5;4
35;20;427;485;1;14;45;78;70;0;2;8
40;27;663;332;1;14;59;266;99;0;2;9
23;29;515;457;0;13;48;141;83;0;3;4
24;23;474;85;1;11;69;88;0;0;3;5
40;16;729;396;1;12;65;262;4;1;3;5
20;11;524;483;0;13;15;268;93;0;1;8
36;26;350;33;1;10;50;263;75;0;1;3
33;27;305;41;1;12;26;251;93;0;1;4
24;21;392;499;1;10;37;286;38;1;1;4
39;14;721;83;0;11;68;85;82;0;4;5
32;21;244;171;0;11;48;298;87;0;1;8
37;17;30;335;1;16;41;102;63;0;3;7
24;22;116;212;1;15;67;251;54;0;2;5
28;24;488;16;0;15;64;95;28;0;3;9
35;18;701;350;1;16;10;206;67;1;1;7
35;21;584;136;1;15;12;173;57;0;2;8
23;23;702;455;1;10;23;278;30;1;5;4
26;10;107;158;0;10;60;80;83;0;4;4
29;13;478;320;0;14;44;81;7;0;3;4
23;10;227;403;0;12;15;87;0;1;3;8
36;28;58;219;0;14;39;180;67;0;2;7
33;30;146;387;0;13;72;284;89;1;5;3
39;13;250;454;1;11;58;281;86;0;1;5
35;20;21;295;1;16;52;209;84;1;5;7
40;15;170;158;1;12;60;232;44;1;5;8
30;10;368;98;1;13;18;212;25;0;3;4
37;11;185;451;0;12;68;222;13;0;1;9
34;12;524;63;0;14;16;71;57;1;3;3
25;28;235;397;0;11;36;241;49;1;3;6
24;21;524;412;1;13;30;119;89;1;3;8
32;24;452;209;1;16;78;197;71;1;3;7
28;16;393;120;1;10;69;67;27;1;2;7
29;28;504;99;0;13;19;274;28;0;2;5
23;23;669;473;0;13;78;226;71;0;4;8
32;18;427;478;0;14;47;227;40;1;1;5
40;27;676;371;1;10;60;118;59;0;3;3
23;30;566;200;0;16;51;124;15;0;4;6
36;13;324;382;1;13;63;293;67;1;5;5
36;15;534;451;0;12;63;133;19;1;5;7
35;11;145;163;1;16;73;93;65;0;2;3
38;16;335;105;1;14;33;125;10;1;5;5
23;11;155;493;0;13;40;60;76;1;1;4
26;27;234;205;1;12;76;206;11;1;2;8
25;24;256;423;0;11;21;165;61;1;1;9
24;16;62;470;1;13;26;238;4;1;3;4
38;27;526;148;1;16;64;234;39;0;2;6
25;29;466;248;0;14;38;245;93;1;2;8
23;25;101;280;0;12;73;166;96;1;5;3
20;25;489;195;1;14;48;198;73;1;2;5
24;12;634;54;0;11;54;79;91;1;1;6
23;26;170;94;0;15;46;65;88;0;4;7
23;21;566;233;1;12;67;137;73;1;4;4
23;21;259;143;1;10;58;155;57;1;5;8
33;26;421;212;0;10;74;89;90;0;1;7
37;13;418;238;1;12;36;227;1;1;5;8
23;16;420;261;1;14;33;256;2;1;1;4
36;15;516;69;1;13;39;206;51;1;3;5
28;26;469;498;0;16;44;169;39;1;1;4
20;13;619;316;1;10;40;89;71;1;5;7
36;22;248;493;0;16;55;145;67;1;3;7
33;21;429;266;0;11;71;221;0;1;2;8
23;30;502;56;0;14;47;161;89;1;5;5
32;21;304;339;0;13;58;69;52;1;2;8
29;16;550;469;1;12;47;238;52;0;5;8
26;12;707;27;1;10;54;187;21;1;1;3
21;28;334;141;0;13;44;293;98;1;5;6
28;19;118;208;1;15;57;170;31;1;3;9
32;11;535;87;1;15;73;102;44;0;4;6
23;26;292;203;0;14;73;124;54;1;2;6
39;18;467;406;0;10;33;264;11;1;2;5
23;18;612;325;1;11;74;257;57;1;1;9
20;24;131;345;0;11;38;287;25;1;3;9
26;9;297;370;1;14;46;234;43;0;1;5
22;27;485;165;1;13;33;69;68;0;4;8
31;23;221;390;0;12;58;271;29;0;5;7
24;15;291;498;1;13;66;298;63;1;5;8
32;28;197;225;1;14;16;74;53;0;4;4
21;27;176;142;1;12;28;130;23;1;5;8
27;22;704;90;1;16;67;220;24;0;2;8
32;24;334;245;0;16;56;293;17;1;1;8
20;15;382;446;1;16;45;174;11;0;2;4
39;11;618;75;1;16;11;249;24;1;4;4
30;9;189;161;1;15;69;236;27;0;1;4
20;10;332;296;0;16;46;71;2;0;1;3
20;10;530;188;1;12;49;197;17;1;4;4
39;9;627;446;0;16;74;150;58;1;5;7
38;10;124;75;0;12;70;300;41;1;1;7
27;23;533;272;1;12;13;96;2;1;3;3
28;30;675;139;0;12;31;275;29;0;4;7
37;19;165;31;1;12;56;177;11;0;1;6
32;19;704;206;0;11;55;173;6;0;4;4
35;25;331;119;1;12;23;69;100;0;4;9
33;18;471;369;0;13;19;116;58;0;4;4
30;20;660;86;0;11;61;208;41;1;3;8
26;30;200;130;1;11;14;100;26;0;3;3
33;14;450;129;1;13;60;130;10;0;1;6
36;27;267;357;0;16;59;291;11;0;2;7
35;15;718;352;1;15;42;291;25;0;4;8
29;23;535;13;0;12;10;292;28;0;3;9
26;19;536;461;0;10;64;92;13;0;1;5
23;17;57;465;1;14;11;267;78;1;3;6
37;10;718;446;1;16;11;200;26;0;3;9
38;13;293;453;0;16;36;147;20;0;3;7
39;22;664;498;0;15;49;146;68;1;2;5
39;30;417;490;1;13;55;296;68;1;2;9
36;14;273;411;1;16;10;139;62;0;1;5
23;29;44;348;1;14;49;294;94;1;5;8
32;14;480;382;0;11;78;97;63;1;5;9
32;15;383;334;0;13;68;78;76;1;2;5
25;19;438;259;0;13;24;230;61;1;4;3
30;9;585;347;1;12;13;78;41;1;2;6
36;18;600;184;0;16;79;112;54;0;4;3
27;24;341;367;1;10;54;159;65;0;4;9
23;22;683;369;1;12;36;242;14;1;1;9
25;15;267;137;1;10;50;220;65;1;4;4
26;12;87;10;0;12;70;254;2;1;4;6
22;28;616;378;1;12;77;65;43;1;3;8
38;18;694;314;0;11;22;121;41;0;4;3
21;20;411;428;1;12;19;106;44;1;5;4
35;28;444;371;1;10;16;113;93;1;1;9
27;16;461;57;0;10;31;296;84;0;2;5
22;27;658;404;0;14;57;187;87;1;4;7
26;20;628;294;0;10;11;82;32;1;2;9
32;18;389;417;1;16;54;110;56;1;5;9
26;10;230;425;1;16;57;191;90;0;2;3
35;9;477;197;1;12;33;184;74;1;3;6
24;14;90;373;0;10;32;192;9;1;1;9
28;13;517;450;0;12;47;260;80;1;5;8
38;30;152;352;0;14;75;139;95;0;3;3
27;26;721;37;0;12;67;174;39;1;4;9
33;18;418;253;1;16;40;66;99;0;1;7
21;17;514;93;1;11;20;96;92;1;4;9
29;30;494;255;0;12;38;267;64;1;2;8
35;24;427;390;1;11;73;79;99;0;3;6
39;30;40;434;1;15;45;137;97;0;5;5
35;18;304;405;1;14;37;216;50;1;4;7
37;17;101;370;0;15;35;270;95;1;5;5
37;15;37;95;0;16;62;204;68;1;2;9
33;29;106;62;0;15;15;139;96;1;5;6
24;15;122;482;0;12;53;66;85;1;3;4
36;28;272;406;1;13;70;68;89;1;4;8
37;16;562;11;0;14;14;280;94;0;4;3
35;28;482;281;1;10;12;174;53;0;4;5
31;12;354;431;1;12;37;78;48;0;2;3
36;14;159;85;1;13;29;109;64;0;3;3
39;27;133;472;1;11;36;193;12;0;1;3
38;10;249;444;0;13;51;145;95;1;3;4
37;15;93;206;1;14;55;137;77;0;1;9
29;26;482;270;1;14;19;171;74;0;5;8
32;10;208;52;0;15;76;216;67;1;5;9
33;16;683;252;1;14;23;264;39;1;1;6
20;27;594;391;1;15;12;181;47;0;3;9
33;21;199;60;0;11;49;154;87;0;2;6
32;24;661;341;1;14;61;233;6;1;4;5
34;12;468;332;0;16;19;80;68;1;4;3
22;25;48;464;0;14;48;272;18;0;1;9
24;19;515;120;1;14;43;130;44;1;2;9
37;16;427;100;1;14;58;110;61;0;3;8
25;27;201;247;1;12;50;296;4;0;2;8
24;9;514;368;0;13;78;253;51;1;3;8
