temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
24;15;195;209;1;13;30;222;53;0;3;4
20;17;366;131;1;12;12;151;64;1;4;8
30;29;113;328;1;16;25;113;27;1;3;3
23;19;368;332;1;15;74;133;32;1;1;4
22;22;644;134;1;11;21;153;16;0;4;7
24;23;37;476;1;16;13;233;70;1;4;4
21;19;651;297;1;11;68;76;48;0;5;3
26;27;226;471;0;16;57;297;6;0;5;8
31;17;284;203;0;15;11;213;93;0;4;9
26;30;383;174;1;13;79;224;91;0;3;6
23;17;171;146;0;12;51;61;5;0;2;4
39;17;529;444;0;13;34;280;55;0;5;8
32;21;621;159;1;12;27;284;0;1;3;6
27;11;567;220;1;13;35;295;22;0;2;4
21;13;248;299;0;16;12;180;12;1;1;7
34;18;80;367;0;14;61;268;98;1;5;3
23;26;268;91;1;14;79;268;79;1;1;4
35;10;59;263;0;10;70;94;12;1;1;9
24;17;469;234;1;15;78;266;50;1;5;7
40;19;295;126;1;13;51;283;35;1;5;3
22;22;729;489;1;14;73;181;100;1;1;6
32;13;191;410;1;11;76;176;53;1;2;6
33;18;561;84;0;15;39;295;45;1;4;8
24;12;295;319;0;16;21;96;92;1;1;4
20;18;400;384;0;12;28;193;31;1;4;5
40;29;56;57;1;14;41;209;67;1;3;7
26;22;132;166;1;12;79;196;83;1;4;3
25;27;237;138;1;11;43;201;97;0;2;7
32;30;638;302;0;13;34;143;3;0;5;5
40;14;175;359;1;13;39;287;44;1;2;4
34;25;357;464;0;10;54;208;17;1;1;7
33;20;131;352;1;16;65;278;34;1;5;5
21;27;199;62;0;15;32;132;69;1;2;7
40;26;299;132;1;11;11;75;74;1;4;7
33;17;455;476;1;11;38;155;61;1;5;9
20;22;440;445;1;15;76;287;70;1;4;5
36;24;607;218;0;15;56;294;4;1;3;7
24;21;256;329;1;16;22;68;87;0;4;4
22;19;271;400;0;15;80;105;55;0;1;3
29;13;559;349;1;13;36;278;95;0;4;9
31;14;256;157;0;14;40;214;53;0;2;9
23;16;640;439;1;14;44;248;5;1;2;3
31;20;324;229;0;11;52;202;30;1;5;3
31;27;256;495;0;16;13;134;82;1;2;4
24;10;452;133;0;15;40;190;45;0;3;5
30;18;73;469;0;11;28;89;53;1;2;7
20;11;50;315;1;14;66;108;71;1;5;7
27;11;297;260;0;12;15;179;27;0;5;9
21;17;692;70;0;11;13;226;12;1;2;8
27;25;222;298;1;12;44;158;78;0;1;6
36;16;133;190;0;16;71;200;91;1;3;7
26;16;428;93;0;11;40;166;96;0;5;4
35;29;407;338;1;15;60;234;28;1;4;3
25;22;628;237;1;15;18;273;11;0;5;8
40;16;295;358;1;13;27;288;58;1;2;3
23;15;350;247;1;15;18;165;28;1;1;4
28;13;729;385;0;14;58;293;31;0;3;6
24;30;645;231;0;12;53;147;38;1;3;7
27;18;659;49;1;14;12;61;32;1;1;9
20;17;272;99;1;14;52;272;13;1;1;5
39;10;153;23;1;15;42;300;39;0;3;7
36;27;654;332;1;12;50;293;28;1;5;4
37;20;146;218;0;10;56;200;19;0;2;5
25;28;24;226;1;15;76;162;59;1;2;5
36;21;491;475;0;13;10;252;33;0;3;9
28;14;547;251;0;13;61;294;73;1;1;9
32;28;173;463;0;10;42;162;63;0;1;6
38;24;502;175;0;10;36;224;79;0;2;6
36;26;272;113;0;13;31;65;57;1;1;8
29;27;711;424;0;16;15;248;32;1;1;4
23;17;91;72;0;14;31;262;71;1;1;9
29;28;62;354;1;10;64;276;26;0;1;3
31;12;90;462;1;12;44;222;70;0;4;7
26;17;208;23;0;10;64;94;2;0;5;6
34;17;599;407;0;15;51;122;66;0;1;5
26;15;94;257;0;10;12;265;60;1;5;9
27;18;249;389;1;13;27;78;86;0;1;4
29;24;209;176;0;14;11;295;51;1;5;6
34;18;150;197;0;16;18;175;37;0;5;7
31;20;398;17;0;15;61;258;59;0;1;6
28;26;300;148;0;15;77;82;82;0;5;4
40;22;618;276;1;15;22;116;67;1;4;6
21;26;532;433;0;16;47;201;38;0;2;7
34;25;466;246;0;16;14;227;45;0;2;4
20;17;81;183;0;15;26;215;44;1;2;3
32;19;174;260;1;12;60;165;24;1;3;8
34;21;80;450;0;16;64;210;64;1;1;6
24;29;578;394;1;16;69;292;32;1;3;3
38;15;653;340;1;15;14;212;58;0;2;6
39;16;682;449;1;11;37;137;43;1;1;4
34;10;52;261;0;13;13;284;77;1;1;5
20;19;311;390;0;16;34;141;36;1;3;3
20;28;251;358;1;11;42;185;11;0;4;7
34;30;191;330;1;15;55;98;41;0;2;7
26;30;301;331;0;15;29;254;77;0;3;8
28;19;525;176;0;15;23;239;24;1;4;9
25;22;658;383;0;16;62;179;29;0;5;8
37;21;118;13;0;12;77;138;48;1;2;9
22;28;503;444;1;16;37;222;22;1;2;7
35;24;43;211;0;12;10;230;30;0;5;4
30;15;60;257;0;12;75;133;32;1;5;9
20;13;237;413;0;13;50;247;76;0;4;5
40;14;420;281;1;10;13;164;100;0;5;7
23;12;398;231;0;15;61;229;87;0;2;9
25;28;45;305;1;13;29;78;95;0;5;3
23;27;718;304;1;15;60;114;58;0;2;4
24;30;551;77;0;14;52;235;28;1;3;6
37;17;675;295;0;16;54;288;5;1;4;4
37;24;211;416;1;16;72;206;56;1;2;6
30;11;50;377;0;13;25;218;78;1;2;7
37;26;32;417;1;10;38;77;52;1;4;9
23;14;186;178;1;12;61;186;69;0;3;4
34;24;276;64;1;16;26;260;90;1;2;8
27;19;356;48;1;11;70;180;48;1;4;9
21;24;414;374;1;14;63;105;27;1;2;5
32;24;93;75;1;11;49;149;32;0;5;6
39;14;26;20;1;11;46;108;90;0;3;7
36;27;231;181;1;11;22;194;7;0;5;7
31;21;681;279;0;14;70;72;3;1;2;3
24;30;497;87;1;13;11;121;90;1;3;5
32;20;580;387;1;15;63;93;12;1;3;9
35;28;474;146;1;15;59;195;79;0;4;7
24;10;691;257;0;10;12;154;93;0;5;5
32;13;485;337;0;10;76;236;24;0;5;7
32;29;477;140;0;12;37;184;57;0;2;9
24;22;65;108;1;14;42;105;28;1;5;7
38;13;486;260;1;16;47;248;55;0;2;9
35;20;88;246;1;12;40;242;13;1;5;3
20;9;704;357;1;13;29;146;29;0;2;9
38;30;286;403;1;12;34;181;80;1;4;3
28;17;593;157;0;10;64;138;42;0;3;3
26;11;523;261;1;15;38;139;49;1;5;8
35;18;550;172;1;16;11;201;87;0;3;3
23;24;245;118;1;15;52;251;35;0;1;9
30;12;524;306;0;13;16;289;46;1;2;6
40;10;39;303;0;13;21;128;71;1;1;3
30;14;328;11;1;13;25;174;57;0;1;7
22;23;128;186;0;12;62;251;30;1;2;6
32;27;169;261;1;15;46;73;31;1;5;6
24;17;631;19;1;14;37;217;27;1;1;4
31;24;385;487;1;12;48;250;40;1;3;6
40;15;37;358;0;12;48;206;48;0;5;8
29;11;448;242;1;13;31;179;25;0;5;5
37;25;569;266;0;15;55;164;0;1;2;6
25;29;286;69;1;15;21;113;45;0;2;4
39;13;565;385;1;13;73;291;37;0;5;9
30;15;530;491;0;14;32;166;23;1;3;6
27;10;157;240;0;12;23;60;50;1;2;3
22;13;42;489;0;14;19;96;53;0;3;5
26;28;372;159;1;12;70;170;17;1;1;9
29;21;647;229;0;16;73;277;15;0;1;6
24;11;114;397;0;12;67;173;17;1;3;5
26;22;667;405;0;15;76;206;60;0;4;6
27;29;157;135;0;15;34;271;94;0;4;4
27;9;146;421;0;11;23;187;95;1;1;3
40;26;382;391;1;16;13;186;40;1;5;9
29;16;113;23;1;10;11;284;59;1;4;3
30;14;712;407;0;13;57;229;63;0;5;5
39;25;650;51;0;12;55;138;86;0;1;6
40;12;357;390;1;15;57;256;34;1;1;7
23;15;218;492;1;12;21;254;38;0;1;5
32;10;32;481;1;15;46;244;7;0;5;9
39;10;167;190;1;10;11;236;78;1;4;4
21;10;710;460;0;13;11;145;37;0;4;6
36;17;672;216;1;14;75;164;1;0;2;4
21;21;50;205;1;15;54;71;81;1;1;6
38;16;710;460;1;14;20;64;27;1;5;6
24;18;269;456;0;14;67;179;47;1;5;6
21;27;541;132;0;15;43;130;77;0;4;6
27;10;627;267;0;10;27;277;10;1;5;6
31;29;348;486;0;13;58;62;52;0;4;8
25;25;589;395;0;14;49;177;33;1;3;7
26;25;71;187;1;10;46;267;89;1;1;7
34;18;646;103;1;16;33;152;69;1;4;4
23;14;181;482;1;13;55;260;2;0;4;6
25;13;209;401;0;12;12;132;19;1;2;5
25;25;87;42;1;14;16;216;1;1;1;9
37;30;380;287;1;14;18;179;64;1;2;7
36;22;668;13;0;15;72;172;3;1;5;7
33;16;451;420;1;11;34;203;41;0;1;4
26;23;77;245;1;12;55;289;57;1;4;3
40;28;365;363;1;11;28;106;3;1;3;3
24;13;681;382;0;16;32;72;99;1;4;5
37;9;38;16;0;13;71;113;75;0;2;5
36;15;297;154;0;10;53;197;13;1;1;3
24;16;257;186;1;14;49;175;70;0;3;4
39;9;110;206;1;13;48;240;96;0;2;3
32;14;629;278;1;16;57;86;8;1;3;4
21;9;405;148;0;16;12;130;52;1;2;4
28;23;197;230;1;15;40;86;98;0;4;4
36;27;364;103;1;10;71;229;37;1;4;9
27;27;441;264;0;16;62;84;66;1;2;7
35;23;42;335;1;12;62;256;51;1;3;7
20;30;70;46;0;13;55;63;58;0;4;9
23;16;718;419;1;13;80;280;5;1;4;5
27;10;535;19;0;16;27;91;12;1;3;9
27;23;201;245;0;14;36;174;20;1;1;9
31;22;663;208;0;11;36;141;8;1;5;3
25;25;603;475;0;16;37;171;50;0;4;4
22;9;603;168;0;16;71;140;92;1;3;3
29;11;680;365;1;16;32;85;67;0;4;8
23;10;234;286;0;16;59;298;36;1;3;8
26;20;618;37;0;16;31;265;23;1;3;7
31;21;32;311;1;12;14;226;6;1;5;5
35;23;348;134;0;15;36;281;75;0;5;6
37;25;417;396;1;12;72;286;48;1;3;6
26;25;202;124;1;13;26;107;80;0;4;4
33;11;84;355;1;10;65;158;59;0;5;8
27;21;335;162;1;15;22;226;10;0;3;6
20;11;347;84;0;11;14;138;30;1;4;5
35;25;53;92;1;14;56;198;84;0;1;5
34;15;214;218;0;14;42;207;71;1;4;9
24;25;629;106;1;12;18;101;83;1;5;8
38;17;465;131;0;14;68;256;63;1;1;8
20;25;587;12;0;15;25;103;16;0;4;8
38;19;231;28;1;12;24;242;1;1;2;8
36;29;538;489;0;11;20;181;20;0;5;7
28;15;616;423;1;12;62;117;77;0;5;7
22;16;257;312;1;13;78;246;79;1;1;6
25;13;390;332;0;13;54;147;73;0;2;9
24;18;614;360;1;13;73;152;54;0;5;3
35;29;102;482;0;10;43;141;97;1;4;3
40;24;349;74;0;13;16;274;26;1;2;8
40;28;223;302;0;10;35;218;28;0;3;8
29;11;166;412;1;13;59;125;29;0;2;9
29;20;503;456;1;16;31;290;52;1;4;9
21;19;220;252;0;11;76;283;58;0;4;3
26;21;259;199;0;14;71;95;92;0;4;9
36;30;168;482;1;11;21;166;27;0;5;8
30;27;469;421;1;12;51;231;56;1;2;3
29;29;252;441;0;13;22;149;97;0;4;5
23;29;302;168;1;13;67;108;37;0;4;6
36;15;28;170;1;15;72;70;72;1;3;5
27;9;614;284;1;11;18;196;99;0;4;9
24;25;431;35;1;11;12;226;94;1;4;5
20;23;316;230;0;12;40;69;32;0;3;9
32;12;151;357;0;16;18;160;63;1;3;6
21;13;593;477;0;11;46;207;11;1;1;5
32;30;565;52;1;15;57;182;32;0;3;5
30;13;315;261;0;14;19;194;1;1;1;7
40;19;565;428;0;12;27;127;67;1;1;3
36;17;345;355;1;13;59;110;24;0;2;7
25;17;588;384;1;10;51;101;66;1;2;4
24;22;559;242;0;15;59;144;16;0;4;6
25;27;676;350;1;10;47;262;58;0;5;3
37;28;72;153;1;10;30;74;24;0;1;9
30;19;676;162;1;13;14;198;13;0;4;9
38;23;399;181;0;10;43;79;17;1;3;6
22;13;218;394;0;13;72;297;48;1;2;9
22;21;697;459;1;10;33;246;34;1;3;9
40;30;321;462;0;15;79;260;34;1;3;6
27;17;412;479;1;12;40;212;3;1;1;9
28;25;42;17;1;11;59;278;71;1;4;7
38;17;598;53;1;13;32;140;61;1;3;9
39;11;654;298;1;12;38;233;100;0;1;8
36;17;244;144;1;13;30;94;43;0;3;8
25;13;213;39;0;11;55;170;68;0;5;9
26;23;458;441;1;10;18;74;19;1;4;9
23;9;90;68;1;12;20;71;51;0;5;7
22;10;666;486;1;16;69;215;64;0;5;3
28;19;186;119;1;13;20;78;23;1;4;4
40;26;163;415;0;13;63;263;52;0;2;7
25;23;331;267;0;11;59;207;8;1;5;6
23;21;410;240;0;14;42;248;42;1;1;8
24;9;171;174;1;16;80;147;44;1;1;8
34;20;83;344;0;14;32;193;95;0;5;7
23;27;105;142;0;14;10;129;85;1;2;9
31;24;422;197;1;13;30;170;32;1;5;6
37;10;284;211;0;10;28;131;52;0;4;9
37;16;654;63;0;12;63;117;12;1;3;9
37;12;452;461;1;16;42;265;89;0;4;7
26;21;411;228;1;15;47;61;39;0;4;9
25;19;633;176;0;11;13;284;1;1;5;9
29;21;470;71;1;10;42;94;69;0;4;3
24;26;294;320;0;12;12;199;94;1;2;6
28;27;722;157;0;15;71;230;33;1;4;8
40;19;524;251;1;16;58;207;16;1;3;9
22;9;406;38;0;14;63;293;72;0;3;4
20;26;532;351;0;13;22;177;86;1;1;4
34;22;346;152;1;13;39;184;75;1;1;4
23;17;447;88;0;10;64;176;94;0;1;5
34;26;718;306;0;16;58;193;82;1;5;8
39;14;651;252;1;12;48;171;12;0;3;3
33;15;181;371;1;12;75;141;66;1;5;6
31;27;674;413;0;16;16;114;66;0;1;7
39;12;361;23;0;15;20;203;14;1;2;5
22;25;64;55;0;13;43;220;11;0;4;3
25;27;49;362;1;13;39;150;46;0;1;4
26;24;507;444;0;12;40;79;19;0;5;7
29;26;706;87;1;13;77;225;84;1;4;6
36;24;82;138;0;11;20;141;18;1;4;3
31;28;182;388;0;12;10;252;71;1;1;3
27;24;683;310;0;11;19;174;2;1;5;3
31;15;607;156;0;16;61;227;48;1;1;7
30;30;183;263;1;12;15;80;71;1;2;4
32;19;195;312;0;14;10;133;15;1;1;6
33;16;518;304;0;12;77;118;7;1;2;4
34;21;715;301;0;10;54;195;89;1;5;7
40;17;492;252;1;12;17;128;87;0;1;7
36;26;188;113;1;13;57;112;61;1;4;8
29;11;427;394;0;10;29;238;79;0;5;9
37;19;125;353;0;15;22;283;85;0;4;6
21;18;146;269;0;14;37;230;61;1;4;6
26;14;142;82;0;15;67;163;54;0;1;8
31;20;152;483;1;12;77;250;0;1;1;9
38;27;292;133;1;16;43;120;33;1;3;3
40;12;439;383;1;14;10;203;73;1;3;4
27;29;725;95;0;11;45;77;7;1;4;6
21;29;253;436;0;12;37;152;57;0;3;8
22;30;717;358;0;10;73;216;10;0;5;8
30;11;136;118;1;10;76;93;9;1;3;9
36;17;354;11;1;16;46;251;40;0;4;7
29;14;79;459;0;11;26;81;38;0;2;7
36;29;493;138;1;13;58;171;6;1;1;4
23;24;241;157;0;13;27;108;1;1;2;9
35;27;272;177;1;11;48;276;60;0;5;5
29;30;672;290;1;10;78;70;91;0;2;9
22;16;568;48;0;13;64;100;66;0;2;8
23;19;653;24;0;14;52;190;59;1;2;5
30;23;48;364;1;13;40;112;92;1;3;4
38;20;355;171;0;10;13;277;99;0;5;4
23;23;591;114;1;16;43;285;16;1;5;7
39;23;460;38;1;15;54;99;85;0;3;6
35;11;329;206;1;11;77;127;20;0;3;5
40;28;132;108;1;16;22;227;84;0;3;3
23;26;118;108;1;12;50;241;40;1;5;5
28;29;718;36;0;11;75;247;2;1;3;6
20;26;382;186;1;11;23;255;79;0;4;6
35;27;587;170;1;11;76;296;93;0;4;9
38;20;240;387;1;13;74;202;29;1;1;9
30;13;408;169;0;13;21;200;94;1;3;6
32;16;631;156;1;13;13;156;24;0;3;6
35;21;723;178;0;12;80;67;79;0;3;3
24;22;572;236;1;12;52;70;51;1;2;3
26;10;498;386;1;10;49;145;79;0;1;9
26;26;250;214;1;15;16;230;41;1;2;5
22;27;289;292;0;15;50;281;16;0;1;5
26;16;140;190;0;14;24;68;45;1;3;9
28;23;703;497;0;13;46;270;23;1;4;4
25;26;619;27;1;12;63;264;29;0;1;5
36;27;130;147;0;16;61;170;62;1;2;7
20;11;198;21;1;10;75;264;55;0;1;9
33;23;153;219;1;15;18;158;6;0;5;9
33;10;80;20;1;13;15;207;94;1;2;3
27;13;64;228;0;16;19;271;78;1;4;4
39;9;238;343;0;10;39;100;82;0;3;7
35;24;60;322;0;13;12;80;99;1;3;5
37;16;205;211;1;14;77;69;97;1;1;7
21;22;621;76;0;12;27;128;53;1;4;7
23;27;156;204;1;14;21;124;21;0;4;4
38;25;323;454;0;13;25;210;33;1;2;4
20;23;332;203;0;10;11;161;63;1;5;7
28;27;275;175;0;15;35;79;62;0;2;3
22;22;690;182;0;15;55;268;2;0;4;4
25;30;395;125;1;15;70;231;22;1;3;9
39;29;600;133;0;14;45;67;39;1;4;7
40;30;428;50;1;13;66;193;64;1;2;8
20;20;49;160;1;16;48;171;26;1;2;5
30;29;85;68;0;15;64;177;9;1;4;8
24;9;330;20;1;16;19;240;37;1;5;5
23;16;246;422;0;16;13;77;88;1;4;4
35;11;225;50;0;15;65;139;7;1;3;9
26;19;442;339;0;12;28;205;94;1;2;6
27;26;201;317;0;13;62;102;94;1;1;3
22;26;352;214;0;10;43;242;58;0;5;9
35;23;145;395;1;10;23;260;65;1;5;4
20;28;299;196;1;11;80;199;79;0;5;9
30;12;691;221;0;12;42;166;84;0;1;4
26;9;121;45;1;15;72;153;64;0;2;8
27;18;308;94;0;16;13;261;37;0;3;6
32;23;616;200;1;14;18;149;43;1;1;7
25;25;171;94;0;14;76;149;63;1;1;3
26;18;591;334;1;12;29;189;84;0;2;6
34;26;51;88;1;11;79;76;94;0;3;7
34;10;316;359;0;13;34;219;19;1;5;7
31;26;72;57;0;14;21;192;16;1;4;8
34;19;359;341;0;15;34;251;2;0;3;6
34;12;365;412;0;12;50;168;72;0;5;4
31;25;609;277;0;15;75;196;92;0;1;4
23;26;158;81;1;13;46;197;18;0;2;5
35;29;436;181;1;14;17;270;88;0;1;7
21;18;610;386;1;16;51;258;88;1;3;6
30;9;226;130;1;11;50;72;54;0;2;6
21;15;700;363;1;12;49;77;56;1;1;8
31;30;585;281;0;15;29;221;100;0;4;7
33;28;392;29;0;12;29;161;81;1;4;9
31;18;172;95;1;10;61;191;20;0;3;3
24;15;192;127;0;13;62;79;89;1;4;7
38;19;75;206;1;13;77;214;59;1;3;9
34;24;587;251;0;12;45;180;56;1;2;7
23;17;130;332;0;14;64;209;53;1;1;6
30;28;547;474;1;14;79;237;82;0;1;3
28;9;351;420;0;14;62;199;39;0;3;7
23;14;532;50;0;16;48;248;48;0;1;8
32;21;499;201;0;16;75;134;27;0;1;6
29;24;535;461;1;11;36;224;40;0;2;7
30;9;560;402;0;10;78;97;17;1;5;6
29;20;145;346;1;16;69;65;60;1;2;6
36;12;608;82;1;10;26;241;13;0;2;3
27;26;183;284;0;13;18;67;84;1;5;7
28;22;477;173;0;11;65;236;25;0;5;5
38;23;617;17;1;16;67;116;69;1;3;8
35;15;248;75;0;13;45;93;32;0;4;9
29;23;429;292;1;14;63;90;93;0;2;9
22;27;470;64;1;14;28;271;12;1;3;3
36;22;27;343;1;15;31;112;52;0;2;7
21;16;468;332;0;14;35;258;31;0;4;6
20;25;182;343;0;10;20;198;57;1;4;6
30;25;415;32;0;13;62;296;95;1;5;8
31;16;44;297;0;13;71;148;29;1;3;6
39;23;62;90;0;12;30;133;13;1;1;4
36;27;348;161;1;16;62;96;37;1;4;3
40;16;289;339;0;10;15;163;85;0;3;6
29;22;433;221;1;10;53;168;9;0;5;4
26;19;112;149;1;15;49;171;92;1;3;3
29;20;177;400;1;10;77;251;4;1;4;9
35;20;698;105;0;13;41;87;82;0;2;6
27;10;340;408;0;13;16;218;87;1;3;8
35;30;409;388;1;11;80;214;11;0;4;4
25;9;551;338;0;11;30;153;41;0;2;8
29;24;270;361;0;13;75;145;17;1;2;9
24;24;360;344;0;11;43;101;56;0;3;3
27;22;247;237;0;15;67;250;17;1;5;7
31;15;607;101;0;11;20;113;71;0;5;3
29;23;393;30;1;12;56;112;33;1;1;4
34;25;364;304;0;14;51;127;95;1;5;6
34;21;63;230;1;10;32;80;58;0;3;3
33;12;140;271;0;14;65;239;56;0;5;7
21;13;199;433;1;16;20;175;56;0;2;8
34;13;487;157;1;12;64;164;90;1;1;6
38;21;70;299;1;11;12;154;84;0;4;6
40;13;186;288;1;11;72;218;34;0;4;6
21;10;347;421;1;14;11;86;59;1;3;6
22;27;545;11;0;13;10;71;93;1;1;7
37;28;37;477;1;12;31;78;88;0;1;3
33;12;427;205;1;13;51;125;16;1;4;4
34;15;672;22;1;14;60;269;66;0;4;3
40;29;674;464;0;13;74;274;5;1;1;6
37;25;467;210;0;14;64;211;98;0;4;5
30;24;272;448;1;10;34;119;13;0;5;9
29;12;570;363;1;11;26;118;38;0;5;6
37;19;291;147;0;15;14;278;5;1;4;7
33;20;229;101;1;10;56;190;28;0;1;5
26;24;257;127;0;16;43;84;92;1;3;5
35;29;43;353;1;16;80;277;61;1;3;8
32;22;187;355;0;13;34;94;9;1;1;7
20;23;115;399;1;16;40;288;94;0;1;6
40;17;135;236;0;10;63;208;100;0;4;6
28;21;394;247;0;10;80;169;12;0;2;5
40;28;258;415;0;12;58;253;50;0;2;7
27;17;601;39;1;11;30;196;54;0;2;7
40;17;440;236;1;15;59;238;40;0;5;8
34;22;309;246;0;14;27;271;90;0;1;5
24;17;88;443;0;10;48;189;73;1;1;3
24;30;44;288;1;12;60;171;18;1;3;9
35;21;347;21;1;13;71;88;11;0;1;7
40;10;366;457;0;10;31;67;30;0;3;9
35;18;134;335;1;14;24;256;64;0;2;5
40;25;544;142;1;15;29;85;97;1;2;8
39;30;346;215;0;10;49;207;31;0;2;4
23;10;170;192;0;10;11;239;49;0;2;6
22;22;250;420;0;12;18;116;25;1;5;8
30;20;335;15;0;11;47;290;23;1;1;7
25;21;195;162;0;16;43;226;80;1;3;5
39;29;513;312;1;10;52;123;88;0;1;8
38;23;268;441;1;12;70;206;62;1;5;7
25;13;327;149;0;10;66;126;100;1;4;7
20;15;259;137;1;16;43;114;89;1;5;9
29;23;310;123;1;11;11;138;24;1;5;6
35;11;646;75;1;14;71;153;43;1;4;6
22;18;710;359;0;14;68;68;22;1;3;6
35;25;522;290;0;11;10;162;87;0;4;8
27;30;322;328;1;14;69;265;71;0;2;9
35;9;193;264;1;12;43;269;17;1;5;3
30;11;604;211;1;15;74;195;41;0;3;7
36;16;720;248;0;12;13;104;24;0;2;6
35;9;40;403;0;16;62;109;92;0;3;3
24;28;452;455;0;11;26;120;30;0;2;6
34;26;472;403;0;11;11;247;27;1;4;5
30;15;36;94;1;11;18;260;57;1;4;8
27;26;346;107;0;16;71;129;86;1;4;9
35;10;573;163;0;12;76;119;87;1;5;9
33;9;325;214;1;15;78;105;95;0;2;5
37;17;193;199;1;10;30;164;65;1;2;8
31;19;404;148;1;11;54;69;69;1;1;3
36;28;346;203;1;11;71;243;86;0;4;7
26;17;427;49;0;16;28;62;7;0;2;9
31;11;455;354;0;16;61;297;20;0;5;9
36;17;567;351;0;14;70;142;85;1;5;3
23;22;356;244;1;15;65;174;67;0;5;8
31;12;285;105;1;15;10;115;82;1;2;6
26;12;631;468;0;13;54;89;43;1;3;9
24;28;116;47;0;12;48;68;60;1;2;4
30;10;434;327;0;10;57;271;4;0;2;3
34;23;557;66;0;15;62;226;51;1;5;9
30;17;118;327;0;13;60;284;13;0;1;7
40;10;324;201;1;16;47;233;96;0;2;5
37;11;655;58;0;13;22;160;28;0;1;7
36;30;307;417;1;11;14;122;73;1;4;4
35;20;481;289;1;11;68;212;0;0;1;4
38;13;195;467;1;12;77;174;39;0;2;8
38;10;164;492;1;16;50;184;88;0;1;8
37;17;487;38;0;15;53;103;44;1;5;3
31;28;31;440;0;16;68;106;79;1;4;3
30;22;519;329;1;12;50;227;51;0;4;4
29;21;216;91;1;13;31;117;19;1;2;5
20;15;482;154;1;16;49;169;8;1;5;6
35;16;327;297;1;16;45;172;60;0;3;8
28;16;576;344;1;12;28;180;1;0;2;6
36;9;429;277;0;13;22;222;22;0;3;6
25;13;570;203;1;13;50;161;16;0;2;9
23;10;390;215;0;12;16;241;18;1;5;3
25;9;664;275;1;15;49;104;4;0;1;5
20;28;573;18;1;13;33;140;9;1;5;3
37;29;685;117;1;14;12;159;84;1;4;7
25;14;362;223;0;15;74;138;31;0;5;7
39;21;644;359;1;13;37;105;75;0;2;4
34;11;353;16;0;15;42;127;68;0;2;4
38;10;727;253;0;13;62;249;81;0;1;7
29;24;605;150;1;14;80;229;49;0;2;9
29;21;626;305;1;13;44;132;2;1;1;4
28;25;224;373;1;13;41;298;70;0;3;3
28;10;284;49;1;14;61;124;62;0;4;9
23;19;575;69;1;10;41;259;81;0;3;3
35;17;416;35;1;10;12;207;32;1;4;9
35;23;64;371;0;15;44;299;59;0;3;5
21;20;559;330;0;13;32;265;71;0;4;8
33;23;374;433;0;11;47;207;55;0;1;6
34;10;395;415;1;14;41;62;15;1;3;7
33;29;69;453;0;12;69;96;48;0;5;4
36;16;423;203;0;14;45;81;50;0;3;7
28;13;117;307;0;16;47;103;61;0;3;9
28;16;426;362;1;13;23;72;95;1;4;3
37;18;564;70;0;10;36;68;75;0;1;5
35;29;692;160;0;11;16;271;77;0;4;7
24;18;474;483;1;14;64;165;65;1;1;5
30;9;376;313;0;13;78;203;7;1;3;6
40;26;180;363;0;11;64;116;37;1;2;9
37;11;365;178;0;11;56;227;71;0;5;5
35;26;165;138;1;12;50;66;10;0;1;7
36;15;163;179;1;11;42;80;90;1;4;4
20;17;558;398;1;16;52;251;94;0;4;5
33;30;412;488;1;14;45;81;75;0;4;3
39;24;392;466;0;12;60;148;99;0;5;6
33;16;487;27;1;13;15;169;12;0;2;8
35;16;389;432;0;12;32;100;82;0;4;9
30;21;129;271;1;15;24;71;84;0;2;9
40;19;289;11;1;16;55;72;31;0;1;9
27;12;413;486;0;15;48;101;79;0;5;4
29;23;50;227;1;15;40;187;68;1;5;7
39;21;318;281;0;10;34;143;78;1;2;7
30;14;571;472;1;11;58;156;4;0;5;7
23;16;77;18;0;13;66;76;26;1;3;8
33;18;268;473;1;11;48;61;28;1;3;5
31;18;643;349;1;12;60;293;51;0;5;6
39;20;580;86;1;12;75;200;64;1;4;4
24;19;494;38;0;14;35;189;68;0;4;9
35;28;449;384;0;12;36;86;61;1;5;4
30;12;540;60;1;15;66;217;51;0;4;3
40;21;224;331;1;16;39;142;26;1;4;4
30;15;368;466;0;10;66;173;14;0;3;8
34;23;159;492;0;16;69;223;29;0;2;8
32;14;293;468;1;14;37;74;68;1;3;4
20;22;617;399;1;16;25;82;69;1;5;6
23;21;254;122;1;16;69;173;80;1;1;5
20;21;339;185;1;15;71;137;20;1;5;8
39;11;492;182;1;11;66;82;94;1;2;4
25;10;171;494;0;13;23;86;12;1;1;7
25;26;254;333;1;11;36;186;53;1;3;8
32;15;690;116;0;10;31;196;44;1;3;5
34;29;573;43;1;12;29;272;48;0;3;3
35;13;357;73;0;13;77;284;26;0;4;3
35;26;98;374;1;16;22;293;48;1;3;6
28;14;216;94;0;14;51;230;22;1;5;4
28;18;76;176;0;12;46;176;19;1;4;9
20;14;376;387;0;15;41;201;84;0;5;5
26;27;187;297;0;14;36;77;72;1;2;5
33;9;225;13;0;16;62;202;17;1;5;7
33;23;332;404;1;14;80;154;13;0;3;8
38;25;501;401;0;15;25;268;65;0;4;8
